ClientName,DivisionName,ModeOrder,ModeName,Description,Qty
Network Merchants LLC,Network Merchants LLC,1,Letters,Enrollment Confirmation Notice,1
Network Merchants LLC,Network Merchants LLC,1,Letters,Partial Payment Notice,3
Network Merchants LLC,Network Merchants LLC,1,Letters,Plan Change Notice,26
Network Merchants LLC,Network Merchants LLC,2,Inserts,HIPAA Certificate,5
"Neuberger, Quinn, Gielen, Rubin & Gibber, P.A.","Neuberger, Quinn, Gielen, Rubin & Gibber, P.A.",1,Letters,COBRA General Rights Notice,1
"Neuberger, Quinn, Gielen, Rubin & Gibber, P.A.","Neuberger, Quinn, Gielen, Rubin & Gibber, P.A.",1,Letters,Late Payment Reminder,1
"Nevakar, Inc.","Nevakar, Inc.",1,Letters,COBRA Specific Rights Notice Letter,1
"Nevakar, Inc.","Nevakar, Inc.",1,Letters,Enrollment Confirmation Notice,1
"Nevakar, Inc.","Nevakar, Inc.",1,Letters,Late Payment Reminder,1
"Nevakar, Inc.","Nevakar, Inc.",1,Letters,Medicare Notice,1
"Nevakar, Inc.","Nevakar, Inc.",1,Letters,Plan Change Notice,25
"Nevakar, Inc.","Nevakar, Inc.",1,Letters,QB Premium Coupon Book,1
"Nevakar, Inc.","Nevakar, Inc.",2,Inserts,HIPAA Certificate,1
NEW CONCEPTS FOR LIVING INC,NEW CONCEPTS FOR LIVING INC,1,Letters,COBRA General Rights Notice,5
NEW CONCEPTS FOR LIVING INC,NEW CONCEPTS FOR LIVING INC,1,Letters,COBRA Specific Rights Notice Letter,7
NEW CONCEPTS FOR LIVING INC,NEW CONCEPTS FOR LIVING INC,1,Letters,Conversion Option Notice,4
NEW CONCEPTS FOR LIVING INC,NEW CONCEPTS FOR LIVING INC,2,Inserts,HIPAA Certificate,7
New York Theatre Workshop,New York Theatre Workshop,1,Letters,45 Day Notice With No Payment,1
New York Theatre Workshop,New York Theatre Workshop,1,Letters,COBRA Termination Notice,1
New York Theatre Workshop,New York Theatre Workshop,1,Letters,Plan Change Notice,1
New York Theatre Workshop,New York Theatre Workshop,2,Inserts,HIPAA Certificate,1
"Nexus Shooting, LLC","Nexus Shooting, LLC",1,Letters,COBRA Specific Rights Notice Letter,2
"Nexus Shooting, LLC","Nexus Shooting, LLC",1,Letters,Plan Change Notice,8
"Nexus Shooting, LLC","Nexus Shooting, LLC",1,Letters,QB Open Enrollment Notification,8
"Nexus Shooting, LLC","Nexus Shooting, LLC",2,Inserts,HIPAA Certificate,1
NM Management Inc.,NM Management Inc.,1,Letters,COBRA General Rights Notice,4
NM Management Inc.,NM Management Inc.,1,Letters,COBRA Specific Rights Notice Letter,1
NM Management Inc.,NM Management Inc.,1,Letters,Late Payment Reminder,1
Norges Bank,Norges Bank,1,Letters,Open Enrollment Reminder,1
Norges Bank,Norges Bank,1,Letters,Plan Change Notice,2
Norges Bank,Norges Bank,1,Letters,QB Open Enrollment Notification,2
Normangee Tractor & Implement Co,Normangee Tractor & Implement Co,1,Letters,COBRA General Rights Notice,1
North Central Florida Neurodiagnostic Services Limited Liability Company,NCF Diagnostics & DNA Technologies,1,Letters,Late Payment Reminder,2
North Florida Women's Care,North Florida Women's Care,1,Letters,COBRA General Rights Notice,5
North Florida Women's Care,North Florida Women's Care,1,Letters,COBRA Specific Rights Notice Letter,3
North Florida Women's Care,North Florida Women's Care,1,Letters,Plan Change Notice,26
North Florida Women's Care,North Florida Women's Care,2,Inserts,HIPAA Certificate,2
North Valley Endodontics P A,North Valley Endodontics P A,1,Letters,COBRA Specific Rights Notice Letter,2
North Valley Endodontics P A,North Valley Endodontics P A,2,Inserts,HIPAA Certificate,1
Northern Manhattan Improvement Corp.,Northern Manhattan Improvement Corp.,1,Letters,COBRA General Rights Notice,5
Northern Manhattan Improvement Corp.,Northern Manhattan Improvement Corp.,1,Letters,Late Payment Reminder,1
NP Inc,NP Inc,1,Letters,COBRA General Rights Notice,18
NP Inc,NP Inc,1,Letters,COBRA Specific Rights Notice Letter,55
NP Inc,NP Inc,1,Letters,Conversion Option Notice,4
NP Inc,NP Inc,1,Letters,Enrollment Confirmation Notice,1
NP Inc,NP Inc,1,Letters,Late Payment Reminder,3
NP Inc,NP Inc,1,Letters,Medicare Notice,1
NP Inc,NP Inc,1,Letters,Plan Change Notice,284
NP Inc,NP Inc,1,Letters,QB Premium Coupon Book,1
NP Inc,NP Inc,2,Inserts,HIPAA Certificate,46
"NRI, Inc.","NRI, Inc.",1,Letters,QB Open Enrollment Notification,3
"O'Gorman Brothers, Inc.",New Jersey,1,Letters,45 Day Notice With No Payment,1
"O'Gorman Brothers, Inc.",New Jersey,1,Letters,COBRA Termination Notice,1
"O'Gorman Brothers, Inc.",New Jersey,1,Letters,Conversion Option Notice,1
"O'Gorman Brothers, Inc.",New Jersey,1,Letters,Late Payment Reminder,1
"O'Gorman Brothers, Inc.",New Jersey,1,Letters,QB Premium Coupon Book,1
Ohio Hickory Harvest Brand Products Inc,Hickory Harvest Foods,1,Letters,COBRA Specific Rights Notice Letter,2
Ohio Hickory Harvest Brand Products Inc,Hickory Harvest Foods,1,Letters,Conversion Option Notice,1
Ohio Hickory Harvest Brand Products Inc,Hickory Harvest Foods,2,Inserts,HIPAA Certificate,2
OML Inc.,OML Inc.,1,Letters,45 Day Notice With No Payment,1
OML Inc.,OML Inc.,1,Letters,COBRA Specific Rights Notice Letter,8
OML Inc.,OML Inc.,1,Letters,COBRA Termination Notice,2
OML Inc.,OML Inc.,1,Letters,Conversion Option Notice,1
OML Inc.,OML Inc.,1,Letters,Enrollment Confirmation Notice,1
OML Inc.,OML Inc.,1,Letters,Late Payment Reminder,2
OML Inc.,OML Inc.,1,Letters,Plan Change Notice,1
OML Inc.,OML Inc.,2,Inserts,HIPAA Certificate,10
Open Door Pediatric Therapy,Open Door Pediatric Therapy,1,Letters,Conversion Option Notice,1
Open Top Sightseeing San Francisco LLC,Open Top Sightseeing San Francisco LLC,1,Letters,COBRA Termination Notice,1
Open Top Sightseeing San Francisco LLC,Open Top Sightseeing San Francisco LLC,1,Letters,Plan Change Notice,1
"Optima, Inc.",Illinois,1,Letters,Late Payment Reminder,3
"Optima, Inc.",Illinois,1,Letters,Open Enrollment Reminder,2
"Optima, Inc.",Illinois,1,Letters,QB Open Enrollment Notification,3
"Optima, Inc.",Non-Illinois,1,Letters,QB Open Enrollment Notification,5
"Optima, Inc.","Optima, Inc.",1,Letters,COBRA General Rights Notice,3
"Optima, Inc.","Optima, Inc.",1,Letters,COBRA Specific Rights Notice Letter,2
"Optima, Inc.","Optima, Inc.",1,Letters,COBRA Termination Notice,1
"Optima, Inc.","Optima, Inc.",1,Letters,Late Payment Reminder,3
"Optima, Inc.","Optima, Inc.",1,Letters,Open Enrollment Reminder,2
"Optima, Inc.","Optima, Inc.",1,Letters,Plan Change Notice,1
"Optima, Inc.","Optima, Inc.",1,Letters,QB Open Enrollment Notification,24
"Optima, Inc.","Optima, Inc.",2,Inserts,HIPAA Certificate,3
Outbound Engine Inc.,Outbound Engine Inc.,1,Letters,45 Day Notice With No Payment,1
Outbound Engine Inc.,Outbound Engine Inc.,1,Letters,COBRA Specific Rights Notice Letter,5
Outbound Engine Inc.,Outbound Engine Inc.,1,Letters,COBRA Termination Notice,3
Outbound Engine Inc.,Outbound Engine Inc.,1,Letters,Enrollment Confirmation Notice,1
Outbound Engine Inc.,Outbound Engine Inc.,1,Letters,Late Payment Reminder,5
Outbound Engine Inc.,Outbound Engine Inc.,1,Letters,QB Premium Coupon Book,1
Outbound Engine Inc.,Outbound Engine Inc.,2,Inserts,HIPAA Certificate,8
"Outdoor Network, LLC",32151 Central Florida Yamaha Inc,1,Letters,COBRA Specific Rights Notice Letter,2
"Outdoor Network, LLC",32151 Central Florida Yamaha Inc,2,Inserts,HIPAA Certificate,2
"Outdoor Network, LLC",32152 Outdoor Network Distribution LLC,1,Letters,COBRA Specific Rights Notice Letter,11
"Outdoor Network, LLC",32152 Outdoor Network Distribution LLC,1,Letters,Conversion Option Notice,1
"Outdoor Network, LLC",32152 Outdoor Network Distribution LLC,1,Letters,Late Payment Reminder,2
"Outdoor Network, LLC",32152 Outdoor Network Distribution LLC,1,Letters,QB Premium Coupon Book,1
"Outdoor Network, LLC",32152 Outdoor Network Distribution LLC,2,Inserts,HIPAA Certificate,9
"Outdoor Network, LLC",32153 Outdoor Network Call Center LLC,1,Letters,COBRA Specific Rights Notice Letter,1
"Outdoor Network, LLC",32153 Outdoor Network Call Center LLC,1,Letters,COBRA Termination Notice,1
"Outdoor Network, LLC",32153 Outdoor Network Call Center LLC,2,Inserts,HIPAA Certificate,1
"Outdoor Network, LLC","42215 Honda, Kawasaki, Sea Doo of Americus",1,Letters,Late Payment Reminder,1
"P. Graham Dunn, Inc.",P Graham Dunn Inc,1,Letters,COBRA General Rights Notice,6
"P. Graham Dunn, Inc.",P Graham Dunn Inc,1,Letters,COBRA Specific Rights Notice Letter,3
"P. Graham Dunn, Inc.",P Graham Dunn Inc,1,Letters,COBRA Termination Notice,1
"P. Graham Dunn, Inc.",P Graham Dunn Inc,1,Letters,Late Payment Reminder,1
"P. Graham Dunn, Inc.",P Graham Dunn Inc,2,Inserts,HIPAA Certificate,3
"Pacor, Inc","Pacor, Inc",1,Letters,COBRA General Rights Notice,2
"Pacor, Inc","Pacor, Inc",1,Letters,COBRA Specific Rights Notice Letter,1
"Pacor, Inc","Pacor, Inc",1,Letters,COBRA Termination Notice,1
"Pacor, Inc","Pacor, Inc",2,Inserts,HIPAA Certificate,2
PAL Environmental Safety Corp,PAL Environmental Services,1,Letters,Plan Change Notice,3
Pareto Captive Services LLC,Pareto Captive Services LLC,1,Letters,COBRA General Rights Notice,1
Pareto Captive Services LLC,Pareto Captive Services LLC,1,Letters,COBRA Specific Rights Notice Letter,2
Pareto Captive Services LLC,Pareto Captive Services LLC,1,Letters,Enrollment Confirmation Notice,1
Pareto Captive Services LLC,Pareto Captive Services LLC,2,Inserts,HIPAA Certificate,2
Patriot Group International Inc.,Corporate/ Hunter,1,Letters,Plan Change Notice,5
Patriot Group International Inc.,Patriot Group International Inc.,1,Letters,COBRA Specific Rights Notice Letter,2
Patriot Group International Inc.,Patriot Group International Inc.,1,Letters,Plan Change Notice,2
Patriot Group International Inc.,SCA/ Non- Corporate,1,Letters,COBRA Specific Rights Notice Letter,1
Patriot Group International Inc.,SCA/ Non- Corporate,1,Letters,Plan Change Notice,11
Patriot Group International Inc.,SCA/ Non- Corporate,2,Inserts,HIPAA Certificate,1
"Paymax Services, Inc.","Paymax Services, Inc",1,Letters,COBRA General Rights Notice,2
"Paymax Services, Inc.","Paymax Services, Inc",1,Letters,COBRA Specific Rights Notice Letter,3
"Paymax Services, Inc.","Paymax Services, Inc",1,Letters,Late Payment Reminder,3
"Paymax Services, Inc.","Paymax Services, Inc",1,Letters,Plan Change Notice,1
"Paymax Services, Inc.","Paymax Services, Inc",2,Inserts,HIPAA Certificate,3
Pediatric Health Choice,Pediatric Health Choice,1,Letters,COBRA General Rights Notice,9
Pediatric Health Choice,Pediatric Health Choice,1,Letters,COBRA Specific Rights Notice Letter,6
Pediatric Health Choice,Pediatric Health Choice,1,Letters,COBRA Termination Notice,1
Pediatric Health Choice,Pediatric Health Choice,2,Inserts,HIPAA Certificate,6
Pella Regional Health Center,Pella Regional Health Center,1,Letters,45 Day Notice With No Payment,1
Pella Regional Health Center,Pella Regional Health Center,1,Letters,COBRA General Rights Notice,7
Pella Regional Health Center,Pella Regional Health Center,1,Letters,COBRA Specific Rights Notice Letter,13
Pella Regional Health Center,Pella Regional Health Center,1,Letters,Enrollment Confirmation Notice,1
Pella Regional Health Center,Pella Regional Health Center,1,Letters,Late Payment Reminder,2
Pella Regional Health Center,Pella Regional Health Center,1,Letters,Open Enrollment Reminder,172
Pella Regional Health Center,Pella Regional Health Center,1,Letters,Partial Payment Notice,3
Pella Regional Health Center,Pella Regional Health Center,1,Letters,Participant Communication,3
Pella Regional Health Center,Pella Regional Health Center,1,Letters,Plan Change Notice,136
Pella Regional Health Center,Pella Regional Health Center,1,Letters,QB Open Enrollment Notification,177
Pella Regional Health Center,Pella Regional Health Center,1,Letters,QB Premium Coupon Book,1
Pella Regional Health Center,Pella Regional Health Center,1,Letters,Subsidy Notice,4
Pella Regional Health Center,Pella Regional Health Center,2,Inserts,HIPAA Certificate,11
Pendragon North America Automotive,Hornburg Los Angeles,1,Letters,Late Payment Reminder,1
Pendragon North America Automotive,North America Automotive,1,Letters,Late Payment Reminder,1
Pennswood Village,Pennswood Village,1,Letters,COBRA Specific Rights Notice Letter,2
Pennswood Village,Pennswood Village,2,Inserts,HIPAA Certificate,2
"Pernix Consulting, LLC","Pernix Consulting, LLC",1,Letters,COBRA Specific Rights Notice Letter,8
"Pernix Consulting, LLC","Pernix Consulting, LLC",2,Inserts,HIPAA Certificate,6
"Perry's Ice Cream Company, Inc.",FT Out of Area,1,Letters,Conversion Option Notice,1
"Perry's Ice Cream Company, Inc.",FT Out of Area,1,Letters,Late Payment Reminder,1
"Perry's Ice Cream Company, Inc.",FT Regular,1,Letters,COBRA Specific Rights Notice Letter,1
"Perry's Ice Cream Company, Inc.",FT Union,1,Letters,COBRA Specific Rights Notice Letter,3
"Perry's Ice Cream Company, Inc.",FT Union,2,Inserts,HIPAA Certificate,2
Peter Becker Community,Peter Becker Community,1,Letters,45 Day Notice With No Payment,2
Peter Becker Community,Peter Becker Community,1,Letters,COBRA General Rights Notice,3
Peter Becker Community,Peter Becker Community,1,Letters,COBRA Specific Rights Notice Letter,14
Peter Becker Community,Peter Becker Community,1,Letters,Enrollment Confirmation Notice,3
Peter Becker Community,Peter Becker Community,2,Inserts,HIPAA Certificate,14
Pickering Manor,Pickering Manor,1,Letters,COBRA General Rights Notice,5
Pickering Manor,Pickering Manor,1,Letters,COBRA Specific Rights Notice Letter,5
Pickering Manor,Pickering Manor,2,Inserts,HIPAA Certificate,5
"Pietro Fiorentini USA, Inc.","Pietro Fiorentini USA, Inc.",1,Letters,COBRA General Rights Notice,4
Pineapple Hospitality Company,Pineapple Hospitality Company,1,Letters,COBRA General Rights Notice,18
Pineapple Hospitality Company,Pineapple Hospitality Company,1,Letters,COBRA Specific Rights Notice Letter,6
Pineapple Hospitality Company,Pineapple Hospitality Company,1,Letters,COBRA Termination Notice,2
Pineapple Hospitality Company,Pineapple Hospitality Company,1,Letters,Conversion Option Notice,1
Pineapple Hospitality Company,Pineapple Hospitality Company,1,Letters,Late Payment Reminder,2
Pineapple Hospitality Company,Pineapple Hospitality Company,1,Letters,Plan Change Notice,1
Pineapple Hospitality Company,Pineapple Hospitality Company,2,Inserts,HIPAA Certificate,7
PINNACLE POOLS OF TX INC,PINNACLE POOLS OF TX INC,1,Letters,Conversion Option Notice,1
Pizzo Contracting Inc.,"Carl's Fencing, Decking and Home Improvements",1,Letters,Plan Change Notice,3
Plateau Software Inc.,Plateau Software Inc.,1,Letters,45 Day Notice With No Payment,1
Plateau Software Inc.,Plateau Software Inc.,1,Letters,COBRA General Rights Notice,13
Plateau Software Inc.,Plateau Software Inc.,1,Letters,COBRA Specific Rights Notice Letter,16
Plateau Software Inc.,Plateau Software Inc.,1,Letters,Conversion Option Notice,2
Plateau Software Inc.,Plateau Software Inc.,1,Letters,Enrollment Confirmation Notice,1
Plateau Software Inc.,Plateau Software Inc.,1,Letters,Late Payment Reminder,1
Plateau Software Inc.,Plateau Software Inc.,1,Letters,Open Enrollment Change Notice,43
Plateau Software Inc.,Plateau Software Inc.,1,Letters,QB Open Enrollment Notification,11
Plateau Software Inc.,Plateau Software Inc.,2,Inserts,HIPAA Certificate,16
Playa Proper HM LLC,Custom Hotel,1,Letters,COBRA General Rights Notice,2
Poltrona Frau Group North America,Poltrona Frau Group North America,1,Letters,COBRA Specific Rights Notice Letter,2
Poltrona Frau Group North America,Poltrona Frau Group North America,1,Letters,Enrollment Confirmation Notice,1
Poltrona Frau Group North America,Poltrona Frau Group North America,1,Letters,Late Payment Reminder,1
Poltrona Frau Group North America,Poltrona Frau Group North America,1,Letters,Medicare Notice,1
Poltrona Frau Group North America,Poltrona Frau Group North America,1,Letters,Plan Change Notice,6
Poltrona Frau Group North America,Poltrona Frau Group North America,2,Inserts,HIPAA Certificate,2
Premier Press,Premier Press,1,Letters,COBRA General Rights Notice,2
Premier Press,Premier Press,1,Letters,COBRA Specific Rights Notice Letter,1
Premier Press,Premier Press,1,Letters,QB Premium Coupon Book,1
Premier Press,Premier Press,2,Inserts,HIPAA Certificate,1
Premier Rehab LLC,Premier Rehab LLC,1,Letters,COBRA General Rights Notice,5
Premier Rehab LLC,Premier Rehab LLC,1,Letters,Late Payment Reminder,1
"Proper Austin HM, LLC",Austin Proper Hotel,1,Letters,COBRA General Rights Notice,10
"Proper Austin HM, LLC",Austin Proper Hotel,1,Letters,COBRA Specific Rights Notice Letter,5
"Proper Austin HM, LLC",Austin Proper Hotel,1,Letters,Late Payment Reminder,1
"Proper Austin HM, LLC",Austin Proper Hotel,2,Inserts,HIPAA Certificate,1
Proper Hospitality,Proper Hospitality,1,Letters,COBRA General Rights Notice,1
Proper Hospitality,Proper Hospitality,1,Letters,COBRA Specific Rights Notice Letter,1
Proper Hospitality,Proper Hospitality,1,Letters,Enrollment Confirmation Notice,1
Proper Hospitality,Proper Hospitality,2,Inserts,HIPAA Certificate,1
PS2G,PS2G,1,Letters,Late Payment Reminder,1
"PT Fund, Inc. TERM EFF 7/1/2021","PT Fund, Inc.",1,Letters,Late Payment Reminder,4
"PVR Technologies, Inc.","PVR Technologies, Inc.",1,Letters,COBRA Specific Rights Notice Letter,1
"PVR Technologies, Inc.","PVR Technologies, Inc.",2,Inserts,HIPAA Certificate,1
Quil Health,Quil Health,1,Letters,COBRA General Rights Notice,2
Quil Health,Quil Health,1,Letters,COBRA Specific Rights Notice Letter,19
Quil Health,Quil Health,1,Letters,COBRA Termination Notice,1
Quil Health,Quil Health,2,Inserts,HIPAA Certificate,20
Radiology Associates of Tallahassee,Radiology Associates of Tallahassee,1,Letters,45 Day Notice With No Payment,1
Radiology Associates of Tallahassee,Radiology Associates of Tallahassee,1,Letters,COBRA General Rights Notice,3
Radiology Associates of Tallahassee,Radiology Associates of Tallahassee,1,Letters,COBRA Specific Rights Notice Letter,6
Radiology Associates of Tallahassee,Radiology Associates of Tallahassee,1,Letters,Enrollment Confirmation Notice,1
Radiology Associates of Tallahassee,Radiology Associates of Tallahassee,1,Letters,Late Payment Reminder,2
Radiology Associates of Tallahassee,Radiology Associates of Tallahassee,1,Letters,Plan Change Notice,36
Radiology Associates of Tallahassee,Radiology Associates of Tallahassee,2,Inserts,HIPAA Certificate,4
"RadMD, LLC","RadMD, LLC",1,Letters,Late Payment Reminder,1
Ralph Brennan Restaurant Group,115 Bourbon LLC DBA Red Fish Grill,1,Letters,COBRA Termination Notice,2
Ralph Brennan Restaurant Group,115 Bourbon LLC DBA Red Fish Grill,1,Letters,Late Payment Reminder,1
Ralph Brennan Restaurant Group,115 Bourbon LLC DBA Red Fish Grill,1,Letters,Plan Change Notice,1
